dispatch_date,Vandalism/Criminal Mischief,DISTRICT_,Robbery Firearm,Thefts,Other Assaults,Theft from Vehicle,Fraud,Aggravated Assault No Firearm,Burglary Non-Residential,Forgery and Counterfeiting,Disorderly Conduct,Burglary Residential,All Other Offenses,Aggravated Assault Firearm,Robbery No Firearm,Narcotic / Drug Law Violations,Vagrancy/Loitering,Other Sex Offenses (Not Commercialized),Arson,Rape,Liquor Law Violations,Weapon Violations,Embezzlement,Public Drunkenness,Prostitution and Commercialized Vice,Receiving Stolen Property,Offenses Against Family and Children,Gambling Violations,DRIVING UNDER THE INFLUENCE,Recovered Stolen Motor Vehicle,Motor Vehicle Theft,Homicide - Criminal,Homicide - Criminal ,Homicide - Justifiable ,Homicide - Gross Negligence
2017-07-31,129,15,17.0,122,161,94,94,42.0,9.0,1.0,8.0,46.0,161,15.0,23.0,30.0,0.0,3.0,2.0,8.0,1.0,13.0,2.0,1.0,10.0,0.0,0.0,0.0,7.0,87,19.0,5.0,1.0,0.0,0.0
2017-08-31,104,15,23.0,139,148,109,80,40.0,9.0,1.0,1.0,39.0,313,14.0,27.0,55.0,0.0,6.0,3.0,4.0,4.0,9.0,1.0,0.0,8.0,0.0,0.0,0.0,24.0,76,21.0,1.0,0.0,0.0,0.0
2017-09-30,106,15,16.0,128,173,111,80,41.0,7.0,1.0,2.0,37.0,206,9.0,35.0,38.0,0.0,13.0,0.0,14.0,5.0,17.0,1.0,2.0,14.0,1.0,0.0,0.0,14.0,56,17.0,2.0,0.0,0.0,0.0
2017-10-31,103,15,23.0,121,206,83,83,40.0,9.0,2.0,6.0,25.0,145,15.0,34.0,32.0,0.0,10.0,3.0,11.0,1.0,15.0,3.0,3.0,4.0,0.0,0.0,0.0,16.0,85,18.0,1.0,1.0,0.0,0.0
2017-11-30,100,15,26.0,121,166,90,70,41.0,18.0,0.0,12.0,35.0,178,12.0,32.0,28.0,0.0,9.0,3.0,8.0,0.0,15.0,2.0,1.0,10.0,0.0,0.0,0.0,13.0,53,25.0,1.0,1.0,0.0,0.0
2017-12-31,91,15,21.0,131,136,70,74,31.0,6.0,0.0,4.0,33.0,118,9.0,27.0,39.0,0.0,7.0,6.0,5.0,0.0,13.0,4.0,2.0,7.0,0.0,0.0,0.0,10.0,80,17.0,2.0,0.0,0.0,0.0
2018-01-31,104,15,20.0,87,152,98,73,26.0,9.0,1.0,7.0,36.0,139,14.0,22.0,43.0,0.0,10.0,4.0,5.0,0.0,24.0,2.0,1.0,1.0,0.0,1.0,0.0,12.0,101,22.0,0.0,0.0,0.0,0.0
2018-02-28,108,15,18.0,122,162,76,55,21.0,6.0,0.0,8.0,30.0,180,14.0,22.0,32.0,0.0,10.0,5.0,7.0,0.0,18.0,3.0,1.0,1.0,0.0,0.0,0.0,13.0,68,12.0,1.0,0.0,0.0,0.0
2018-03-31,113,15,20.0,135,160,77,67,28.0,14.0,1.0,4.0,31.0,162,19.0,17.0,27.0,0.0,7.0,2.0,7.0,1.0,11.0,3.0,1.0,3.0,0.0,0.0,0.0,14.0,84,30.0,2.0,0.0,0.0,0.0
2018-04-30,116,15,10.0,133,168,97,92,34.0,5.0,1.0,4.0,41.0,120,13.0,20.0,39.0,0.0,7.0,4.0,5.0,0.0,26.0,2.0,0.0,5.0,0.0,0.0,0.0,8.0,69,20.0,0.0,0.0,0.0,0.0
2018-05-31,124,15,18.0,147,182,112,90,44.0,15.0,0.0,2.0,33.0,100,20.0,17.0,57.0,0.0,9.0,4.0,5.0,4.0,30.0,3.0,0.0,11.0,0.0,0.0,1.0,12.0,72,25.0,3.0,0.0,0.0,0.0
2018-06-30,122,15,10.0,118,153,97,64,48.0,12.0,0.0,3.0,31.0,138,22.0,26.0,25.0,0.0,7.0,7.0,5.0,0.0,16.0,0.0,0.0,3.0,0.0,0.0,2.0,11.0,68,23.0,2.0,0.0,0.0,0.0
2018-07-31,114,15,21.0,124,151,107,85,29.0,7.0,0.0,1.0,31.0,121,17.0,30.0,23.0,0.0,6.0,7.0,9.0,0.0,12.0,2.0,1.0,7.0,2.0,2.0,0.0,10.0,59,11.0,1.0,0.0,0.0,0.0
2018-08-31,121,15,26.0,131,123,110,89,39.0,9.0,0.0,5.0,36.0,196,13.0,17.0,43.0,0.0,5.0,2.0,3.0,0.0,13.0,1.0,1.0,17.0,0.0,0.0,1.0,16.0,63,19.0,3.0,0.0,0.0,0.0
2018-09-30,83,15,16.0,118,149,97,99,38.0,16.0,0.0,2.0,28.0,123,12.0,14.0,24.0,0.0,4.0,7.0,8.0,0.0,16.0,2.0,0.0,4.0,0.0,0.0,0.0,12.0,64,13.0,2.0,1.0,0.0,0.0
2018-10-31,109,15,18.0,109,157,106,78,35.0,14.0,0.0,4.0,26.0,108,12.0,17.0,25.0,0.0,11.0,2.0,8.0,0.0,15.0,1.0,0.0,6.0,0.0,1.0,0.0,8.0,67,17.0,2.0,0.0,0.0,0.0
2018-11-30,99,15,10.0,122,144,86,103,25.0,15.0,4.0,10.0,33.0,90,16.0,30.0,15.0,0.0,10.0,6.0,10.0,0.0,12.0,1.0,3.0,3.0,0.0,0.0,0.0,6.0,73,17.0,1.0,0.0,0.0,0.0
2018-12-31,82,15,14.0,123,157,91,89,22.0,7.0,0.0,0.0,24.0,66,12.0,26.0,15.0,0.0,4.0,4.0,7.0,1.0,19.0,2.0,0.0,3.0,0.0,2.0,0.0,14.0,91,18.0,5.0,2.0,0.0,0.0
2019-01-31,95,15,13.0,85,147,79,108,32.0,7.0,2.0,3.0,30.0,89,10.0,26.0,25.0,0.0,4.0,7.0,6.0,0.0,20.0,3.0,0.0,5.0,1.0,2.0,0.0,16.0,84,18.0,2.0,0.0,0.0,0.0
2019-02-28,79,15,14.0,97,141,79,83,30.0,4.0,0.0,3.0,14.0,83,15.0,24.0,34.0,0.0,4.0,0.0,7.0,0.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,65,13.0,1.0,0.0,0.0,0.0
2019-03-31,109,15,5.0,98,152,65,78,41.0,6.0,1.0,6.0,20.0,117,18.0,28.0,53.0,0.0,7.0,1.0,9.0,1.0,15.0,2.0,0.0,1.0,0.0,1.0,0.0,15.0,77,18.0,2.0,0.0,0.0,0.0
2019-04-30,119,15,16.0,114,183,72,73,33.0,7.0,0.0,3.0,29.0,122,13.0,20.0,36.0,0.0,8.0,4.0,10.0,0.0,21.0,1.0,0.0,0.0,0.0,1.0,1.0,17.0,67,15.0,3.0,0.0,0.0,0.0
2019-05-31,70,15,5.0,65,84,56,44,16.0,1.0,2.0,0.0,11.0,87,8.0,22.0,15.0,0.0,4.0,2.0,1.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,28,16.0,0.0,0.0,0.0,0.0
2006-01-31,72,22,13.0,35,67,27,21,26.0,11.0,1.0,11.0,23.0,232,25.0,15.0,102.0,0.0,9.0,0.0,4.0,3.0,15.0,1.0,0.0,10.0,0.0,0.0,1.0,14.0,42,23.0,1.0,0.0,0.0,0.0
2006-02-28,47,22,15.0,37,65,31,21,14.0,6.0,2.0,10.0,16.0,143,12.0,15.0,104.0,2.0,8.0,1.0,3.0,3.0,15.0,0.0,2.0,3.0,0.0,1.0,3.0,16.0,32,19.0,2.0,1.0,0.0,0.0
2006-03-31,73,22,11.0,43,86,30,30,35.0,3.0,0.0,12.0,21.0,122,27.0,16.0,123.0,4.0,3.0,2.0,3.0,3.0,16.0,0.0,1.0,17.0,0.0,0.0,0.0,13.0,28,14.0,5.0,0.0,0.0,0.0
2006-04-30,72,22,16.0,53,90,34,17,37.0,5.0,3.0,23.0,28.0,138,19.0,27.0,100.0,0.0,5.0,2.0,7.0,3.0,10.0,0.0,1.0,6.0,0.0,0.0,6.0,9.0,30,24.0,2.0,0.0,0.0,0.0
2006-05-31,92,22,17.0,63,108,29,24,46.0,9.0,3.0,22.0,29.0,148,30.0,18.0,90.0,1.0,10.0,1.0,5.0,0.0,8.0,0.0,0.0,13.0,0.0,4.0,8.0,8.0,35,15.0,1.0,0.0,0.0,0.0
2006-06-30,75,22,29.0,51,82,32,29,37.0,11.0,0.0,15.0,28.0,197,29.0,20.0,70.0,1.0,3.0,1.0,3.0,0.0,8.0,0.0,2.0,7.0,1.0,1.0,8.0,9.0,38,16.0,1.0,1.0,0.0,0.0
2006-07-31,69,22,20.0,67,101,27,27,35.0,12.0,1.0,20.0,31.0,220,24.0,22.0,91.0,0.0,8.0,1.0,4.0,0.0,12.0,0.0,0.0,10.0,0.0,1.0,4.0,16.0,45,22.0,0.0,0.0,0.0,0.0
2006-08-31,79,22,24.0,58,92,35,30,29.0,11.0,1.0,11.0,39.0,210,17.0,19.0,61.0,1.0,10.0,1.0,3.0,2.0,7.0,0.0,1.0,12.0,0.0,0.0,5.0,11.0,32,16.0,2.0,0.0,0.0,0.0
2006-09-30,75,22,20.0,60,95,35,34,42.0,11.0,2.0,18.0,31.0,122,22.0,11.0,62.0,0.0,4.0,0.0,5.0,4.0,11.0,0.0,1.0,5.0,0.0,1.0,6.0,22.0,38,23.0,6.0,0.0,0.0,0.0
2006-10-31,78,22,32.0,91,86,70,27,37.0,8.0,4.0,17.0,25.0,160,24.0,18.0,73.0,0.0,8.0,2.0,2.0,2.0,8.0,0.0,2.0,6.0,0.0,0.0,4.0,15.0,33,14.0,6.0,0.0,0.0,0.0
2006-11-30,61,22,29.0,63,81,44,34,27.0,9.0,6.0,18.0,29.0,204,17.0,22.0,84.0,2.0,6.0,3.0,4.0,3.0,13.0,0.0,0.0,3.0,0.0,0.0,6.0,21.0,50,17.0,4.0,1.0,0.0,0.0
2006-12-31,58,22,20.0,59,70,36,21,20.0,17.0,2.0,16.0,23.0,204,23.0,13.0,114.0,1.0,8.0,2.0,1.0,0.0,12.0,0.0,0.0,6.0,1.0,2.0,1.0,15.0,43,18.0,1.0,0.0,0.0,0.0
2007-01-31,69,22,21.0,54,66,19,17,15.0,2.0,4.0,11.0,40.0,194,11.0,13.0,107.0,1.0,2.0,1.0,4.0,1.0,16.0,0.0,0.0,7.0,0.0,0.0,3.0,14.0,44,14.0,1.0,1.0,0.0,0.0
2007-02-28,44,22,19.0,38,73,27,26,27.0,8.0,2.0,15.0,13.0,87,16.0,23.0,106.0,2.0,6.0,1.0,4.0,1.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,18.0,37,18.0,0.0,0.0,0.0,0.0
2007-03-31,83,22,14.0,42,93,36,24,35.0,5.0,1.0,7.0,21.0,138,16.0,24.0,101.0,0.0,4.0,2.0,5.0,2.0,6.0,2.0,2.0,9.0,0.0,0.0,2.0,19.0,55,22.0,3.0,0.0,0.0,0.0
2007-04-30,65,22,18.0,42,76,42,22,31.0,3.0,1.0,18.0,14.0,188,12.0,16.0,85.0,0.0,9.0,3.0,5.0,4.0,10.0,0.0,0.0,7.0,0.0,0.0,1.0,16.0,42,12.0,2.0,0.0,0.0,0.0
2007-05-31,52,22,19.0,47,95,28,29,33.0,9.0,5.0,11.0,26.0,131,21.0,24.0,109.0,3.0,9.0,6.0,6.0,0.0,16.0,0.0,0.0,3.0,0.0,0.0,2.0,16.0,35,24.0,5.0,0.0,0.0,0.0
2007-06-30,60,22,12.0,62,71,37,26,40.0,12.0,2.0,6.0,34.0,147,25.0,13.0,100.0,0.0,5.0,1.0,3.0,0.0,6.0,1.0,1.0,7.0,0.0,0.0,2.0,11.0,42,20.0,3.0,0.0,0.0,0.0
2007-07-31,74,22,28.0,46,91,34,28,22.0,6.0,2.0,9.0,29.0,164,24.0,19.0,79.0,1.0,7.0,5.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,42,11.0,2.0,0.0,0.0,0.0
2007-08-31,70,22,18.0,58,78,24,21,29.0,9.0,5.0,11.0,22.0,177,20.0,15.0,123.0,3.0,7.0,2.0,5.0,1.0,12.0,0.0,0.0,2.0,1.0,0.0,7.0,22.0,40,9.0,4.0,2.0,0.0,0.0
2007-09-30,63,22,26.0,59,95,28,35,28.0,11.0,2.0,20.0,35.0,127,16.0,18.0,105.0,2.0,3.0,3.0,5.0,3.0,8.0,0.0,0.0,14.0,0.0,2.0,3.0,17.0,43,17.0,3.0,1.0,0.0,0.0
2007-10-31,70,22,25.0,67,92,32,20,31.0,5.0,1.0,7.0,34.0,120,17.0,28.0,101.0,1.0,8.0,1.0,6.0,1.0,10.0,0.0,1.0,0.0,0.0,3.0,5.0,15.0,40,8.0,3.0,0.0,0.0,0.0
2007-11-30,52,22,29.0,56,72,42,16,26.0,5.0,2.0,9.0,40.0,130,11.0,22.0,83.0,0.0,2.0,3.0,3.0,0.0,17.0,0.0,1.0,6.0,1.0,0.0,1.0,35.0,38,8.0,3.0,0.0,0.0,0.0
2007-12-31,50,22,20.0,45,83,27,23,21.0,5.0,2.0,4.0,35.0,106,22.0,16.0,66.0,0.0,5.0,1.0,6.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,28.0,37,14.0,1.0,1.0,0.0,0.0
2008-01-31,52,22,28.0,53,85,35,22,24.0,11.0,0.0,9.0,14.0,129,12.0,13.0,119.0,1.0,5.0,1.0,3.0,0.0,19.0,0.0,0.0,10.0,0.0,0.0,1.0,27.0,36,13.0,1.0,1.0,0.0,0.0
2008-02-29,43,22,19.0,44,84,28,25,22.0,8.0,2.0,13.0,25.0,189,7.0,16.0,121.0,0.0,3.0,3.0,5.0,2.0,6.0,0.0,0.0,5.0,0.0,1.0,2.0,32.0,28,6.0,2.0,0.0,0.0,0.0
2008-03-31,59,22,22.0,53,100,36,37,14.0,7.0,2.0,17.0,28.0,276,21.0,17.0,103.0,1.0,4.0,6.0,4.0,1.0,9.0,0.0,1.0,3.0,0.0,0.0,3.0,32.0,24,8.0,1.0,0.0,0.0,0.0
2008-04-30,63,22,13.0,69,119,34,33,31.0,11.0,0.0,23.0,24.0,239,19.0,19.0,125.0,0.0,3.0,1.0,7.0,0.0,15.0,0.0,2.0,13.0,1.0,0.0,2.0,31.0,31,5.0,1.0,1.0,0.0,0.0
2008-05-31,48,22,10.0,56,109,29,35,43.0,9.0,1.0,14.0,33.0,206,18.0,11.0,114.0,0.0,9.0,4.0,4.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,30.0,29,11.0,0.0,0.0,0.0,0.0
2008-06-30,69,22,12.0,60,113,37,25,42.0,7.0,0.0,12.0,29.0,170,11.0,15.0,93.0,0.0,2.0,6.0,4.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,4.0,25.0,32,11.0,6.0,0.0,0.0,0.0
2008-07-31,67,22,23.0,70,104,29,25,56.0,5.0,2.0,20.0,49.0,170,15.0,22.0,70.0,6.0,7.0,5.0,8.0,0.0,7.0,0.0,4.0,4.0,0.0,0.0,4.0,24.0,30,15.0,1.0,0.0,0.0,0.0
2008-08-31,75,22,26.0,58,90,36,30,28.0,4.0,3.0,19.0,49.0,244,13.0,17.0,85.0,9.0,4.0,2.0,5.0,0.0,10.0,0.0,1.0,3.0,1.0,1.0,3.0,37.0,53,6.0,2.0,0.0,0.0,0.0
2008-09-30,51,22,20.0,83,91,43,30,28.0,9.0,2.0,21.0,46.0,119,21.0,25.0,77.0,3.0,4.0,1.0,9.0,3.0,10.0,0.0,3.0,6.0,0.0,5.0,0.0,29.0,32,7.0,4.0,0.0,0.0,0.0
2008-10-31,68,22,38.0,84,98,48,29,47.0,9.0,3.0,8.0,26.0,100,16.0,25.0,79.0,1.0,7.0,2.0,10.0,3.0,8.0,1.0,4.0,6.0,0.0,2.0,1.0,29.0,28,10.0,2.0,0.0,0.0,0.0
2008-11-30,67,22,29.0,61,97,34,21,28.0,5.0,1.0,10.0,33.0,108,13.0,24.0,64.0,1.0,5.0,1.0,2.0,2.0,6.0,1.0,2.0,5.0,0.0,1.0,1.0,36.0,34,7.0,2.0,0.0,0.0,0.0
2008-12-31,54,22,26.0,59,80,33,32,28.0,5.0,3.0,9.0,35.0,97,18.0,18.0,67.0,1.0,13.0,1.0,3.0,1.0,13.0,0.0,0.0,4.0,2.0,0.0,0.0,35.0,43,3.0,3.0,0.0,0.0,0.0
2009-01-31,51,22,20.0,37,80,27,32,18.0,8.0,3.0,10.0,30.0,89,8.0,13.0,85.0,0.0,6.0,2.0,5.0,0.0,17.0,0.0,1.0,5.0,0.0,1.0,0.0,31.0,27,2.0,3.0,0.0,0.0,0.0
2009-02-28,52,22,8.0,33,61,20,31,23.0,7.0,1.0,15.0,24.0,92,10.0,11.0,74.0,8.0,6.0,1.0,4.0,2.0,4.0,0.0,0.0,6.0,1.0,0.0,1.0,57.0,19,2.0,0.0,3.0,0.0,0.0
2009-03-31,41,22,25.0,57,109,17,27,23.0,8.0,1.0,21.0,19.0,135,10.0,10.0,113.0,5.0,7.0,1.0,4.0,2.0,11.0,0.0,1.0,5.0,0.0,0.0,0.0,37.0,36,2.0,1.0,0.0,0.0,0.0
2009-04-30,59,22,9.0,64,95,23,34,28.0,7.0,2.0,9.0,26.0,122,19.0,8.0,106.0,2.0,5.0,1.0,2.0,2.0,10.0,0.0,1.0,11.0,1.0,1.0,1.0,36.0,23,6.0,1.0,0.0,0.0,0.0
2009-05-31,64,22,9.0,70,90,40,25,27.0,5.0,0.0,23.0,43.0,147,20.0,19.0,105.0,1.0,6.0,2.0,3.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,1.0,26.0,22,2.0,3.0,1.0,0.0,0.0
2009-06-30,72,22,13.0,49,93,53,28,29.0,8.0,0.0,23.0,31.0,143,13.0,20.0,96.0,0.0,8.0,2.0,2.0,0.0,13.0,1.0,1.0,0.0,0.0,1.0,2.0,21.0,29,1.0,2.0,0.0,0.0,0.0
2009-07-31,63,22,9.0,66,91,34,23,25.0,8.0,3.0,18.0,29.0,188,21.0,13.0,112.0,4.0,5.0,1.0,4.0,0.0,13.0,1.0,1.0,10.0,0.0,0.0,3.0,29.0,27,5.0,3.0,0.0,0.0,0.0
2009-08-31,69,22,12.0,60,79,54,23,22.0,3.0,0.0,20.0,32.0,177,13.0,21.0,90.0,9.0,8.0,5.0,8.0,1.0,8.0,0.0,2.0,2.0,0.0,0.0,9.0,19.0,27,10.0,2.0,0.0,0.0,0.0
2009-09-30,58,22,22.0,75,88,48,28,24.0,7.0,1.0,15.0,35.0,125,6.0,22.0,89.0,8.0,7.0,4.0,4.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,27.0,33,5.0,1.0,1.0,0.0,0.0
2009-10-31,59,22,26.0,83,107,46,41,22.0,7.0,7.0,22.0,54.0,172,10.0,16.0,103.0,7.0,4.0,1.0,7.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,4.0,36.0,26,5.0,2.0,0.0,0.0,0.0
2009-11-30,56,22,13.0,86,95,53,28,22.0,6.0,1.0,17.0,51.0,145,5.0,21.0,82.0,5.0,8.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,34,9.0,2.0,1.0,0.0,0.0
2009-12-31,52,22,22.0,69,62,28,24,24.0,8.0,4.0,13.0,32.0,108,15.0,20.0,68.0,3.0,7.0,1.0,8.0,0.0,15.0,0.0,4.0,0.0,1.0,0.0,0.0,18.0,18,13.0,1.0,0.0,0.0,0.0
2010-01-31,98,22,30.0,77,137,66,46,32.0,10.0,3.0,18.0,45.0,204,18.0,27.0,115.0,3.0,6.0,3.0,4.0,1.0,21.0,0.0,3.0,5.0,1.0,0.0,0.0,33.0,31,27.0,2.0,0.0,0.0,0.0
2010-02-28,81,22,17.0,88,149,52,38,37.0,6.0,2.0,19.0,35.0,115,16.0,23.0,109.0,0.0,3.0,6.0,3.0,2.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,31.0,16,18.0,2.0,0.0,0.0,0.0
2010-03-31,105,22,24.0,105,165,81,53,37.0,5.0,7.0,36.0,68.0,142,27.0,25.0,122.0,1.0,12.0,3.0,3.0,2.0,14.0,0.0,0.0,3.0,0.0,1.0,0.0,34.0,20,21.0,5.0,1.0,0.0,0.0
2010-04-30,116,22,26.0,115,159,76,40,49.0,14.0,2.0,47.0,47.0,171,28.0,42.0,156.0,29.0,12.0,4.0,11.0,3.0,21.0,0.0,3.0,0.0,0.0,2.0,4.0,22.0,29,27.0,3.0,0.0,0.0,0.0
2010-05-31,85,22,21.0,119,193,71,49,37.0,11.0,0.0,38.0,51.0,197,31.0,34.0,99.0,18.0,8.0,3.0,8.0,0.0,18.0,0.0,1.0,4.0,1.0,0.0,2.0,48.0,26,31.0,1.0,0.0,0.0,0.0
2010-06-30,118,22,15.0,129,154,92,40,65.0,14.0,3.0,30.0,85.0,161,21.0,31.0,117.0,6.0,9.0,7.0,7.0,0.0,12.0,0.0,1.0,9.0,1.0,1.0,5.0,34.0,28,25.0,2.0,1.0,0.0,0.0
2010-07-31,122,22,36.0,130,150,89,49,36.0,9.0,3.0,25.0,50.0,216,24.0,41.0,109.0,5.0,11.0,4.0,6.0,0.0,14.0,0.0,2.0,1.0,0.0,1.0,7.0,23.0,30,38.0,2.0,0.0,0.0,0.0
2010-08-31,117,22,37.0,110,133,84,49,46.0,10.0,2.0,32.0,54.0,260,23.0,37.0,120.0,2.0,8.0,2.0,3.0,3.0,12.0,2.0,3.0,3.0,0.0,0.0,0.0,43.0,33,36.0,2.0,0.0,0.0,0.0
2010-09-30,106,22,32.0,144,125,89,42,41.0,6.0,5.0,39.0,46.0,142,23.0,35.0,86.0,3.0,7.0,1.0,6.0,8.0,17.0,1.0,2.0,0.0,1.0,0.0,0.0,26.0,22,35.0,2.0,0.0,0.0,0.0
2010-10-31,124,22,30.0,131,188,83,49,38.0,6.0,2.0,38.0,68.0,136,19.0,41.0,128.0,10.0,10.0,2.0,6.0,9.0,15.0,1.0,8.0,5.0,1.0,1.0,0.0,37.0,25,36.0,1.0,0.0,0.0,0.0
2010-11-30,98,22,43.0,109,177,66,38,44.0,8.0,1.0,31.0,81.0,111,14.0,28.0,123.0,6.0,6.0,4.0,15.0,22.0,14.0,0.0,8.0,6.0,0.0,1.0,0.0,37.0,19,37.0,2.0,1.0,0.0,0.0
2010-12-31,79,22,33.0,113,142,75,45,41.0,10.0,4.0,16.0,72.0,93,15.0,35.0,103.0,2.0,12.0,4.0,7.0,10.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,32.0,34,22.0,5.0,0.0,0.0,0.0
2011-01-31,74,22,18.0,90,118,88,40,35.0,9.0,1.0,19.0,59.0,94,23.0,28.0,84.0,2.0,4.0,1.0,6.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,27.0,16,29.0,2.0,1.0,0.0,0.0
2011-02-28,95,22,23.0,92,128,67,50,31.0,4.0,0.0,21.0,36.0,121,10.0,30.0,111.0,1.0,7.0,4.0,4.0,5.0,16.0,0.0,7.0,4.0,0.0,0.0,2.0,22.0,28,30.0,1.0,3.0,0.0,0.0
2011-03-31,114,22,16.0,113,175,78,50,48.0,6.0,0.0,17.0,51.0,161,28.0,21.0,123.0,1.0,13.0,1.0,2.0,6.0,15.0,0.0,5.0,3.0,1.0,1.0,0.0,31.0,21,25.0,4.0,0.0,0.0,0.0
2011-04-30,111,22,31.0,105,188,69,47,57.0,9.0,2.0,37.0,50.0,142,19.0,27.0,104.0,1.0,12.0,3.0,6.0,3.0,14.0,0.0,4.0,4.0,0.0,0.0,1.0,38.0,22,19.0,3.0,0.0,0.0,0.0
2011-05-31,106,22,23.0,122,167,73,35,49.0,9.0,2.0,25.0,66.0,153,16.0,42.0,105.0,1.0,10.0,0.0,6.0,0.0,17.0,0.0,5.0,4.0,0.0,0.0,2.0,23.0,21,23.0,4.0,0.0,0.0,0.0
2011-06-30,130,22,23.0,127,141,68,50,35.0,15.0,1.0,17.0,62.0,150,18.0,27.0,124.0,3.0,7.0,0.0,5.0,0.0,13.0,2.0,2.0,0.0,0.0,1.0,1.0,24.0,13,28.0,8.0,1.0,0.0,0.0
2011-07-31,105,22,16.0,116,173,53,34,48.0,16.0,0.0,25.0,58.0,139,22.0,27.0,97.0,6.0,7.0,1.0,5.0,1.0,11.0,1.0,6.0,0.0,1.0,2.0,0.0,37.0,21,31.0,3.0,1.0,0.0,0.0
2011-08-31,109,22,24.0,124,136,88,38,53.0,7.0,1.0,17.0,62.0,116,19.0,26.0,97.0,4.0,9.0,1.0,8.0,3.0,15.0,0.0,7.0,0.0,2.0,0.0,0.0,24.0,17,25.0,0.0,0.0,0.0,0.0
2011-09-30,99,22,30.0,168,144,83,40,46.0,10.0,1.0,26.0,65.0,121,18.0,33.0,107.0,2.0,8.0,3.0,6.0,27.0,10.0,0.0,13.0,2.0,1.0,0.0,1.0,22.0,26,28.0,5.0,1.0,0.0,0.0
2011-10-31,97,22,26.0,132,161,92,43,50.0,3.0,4.0,32.0,81.0,120,27.0,39.0,85.0,1.0,11.0,5.0,5.0,23.0,21.0,0.0,9.0,0.0,0.0,0.0,1.0,33.0,25,22.0,3.0,1.0,0.0,0.0
2011-11-30,95,22,21.0,108,143,87,28,38.0,6.0,3.0,23.0,70.0,92,19.0,29.0,86.0,0.0,14.0,3.0,1.0,3.0,16.0,1.0,0.0,5.0,0.0,1.0,2.0,25.0,21,20.0,3.0,1.0,0.0,0.0
2011-12-31,110,22,21.0,105,139,102,37,29.0,8.0,4.0,20.0,80.0,106,19.0,28.0,126.0,3.0,12.0,2.0,4.0,1.0,17.0,2.0,3.0,2.0,1.0,1.0,0.0,23.0,18,17.0,1.0,0.0,0.0,0.0
2012-01-31,102,22,17.0,104,153,68,40,35.0,13.0,2.0,13.0,67.0,84,16.0,26.0,93.0,5.0,8.0,3.0,10.0,2.0,20.0,0.0,3.0,0.0,0.0,2.0,1.0,44.0,29,13.0,1.0,0.0,0.0,0.0
2012-02-29,65,22,20.0,105,148,80,45,30.0,8.0,0.0,17.0,57.0,174,7.0,28.0,80.0,3.0,7.0,3.0,5.0,10.0,12.0,1.0,11.0,2.0,0.0,1.0,0.0,33.0,16,11.0,3.0,0.0,0.0,0.0
2012-03-31,73,22,19.0,92,169,47,47,51.0,7.0,2.0,13.0,72.0,121,23.0,17.0,89.0,3.0,10.0,3.0,11.0,2.0,18.0,0.0,5.0,3.0,1.0,0.0,0.0,27.0,21,9.0,5.0,2.0,0.0,0.0
2012-04-30,123,22,24.0,116,156,60,47,48.0,15.0,0.0,32.0,51.0,125,35.0,39.0,141.0,0.0,5.0,0.0,9.0,1.0,9.0,0.0,11.0,0.0,0.0,1.0,2.0,29.0,39,15.0,0.0,0.0,0.0,0.0
2012-05-31,111,22,26.0,103,183,70,44,55.0,10.0,1.0,22.0,58.0,107,33.0,18.0,91.0,0.0,11.0,4.0,12.0,1.0,15.0,1.0,4.0,5.0,0.0,4.0,3.0,20.0,46,11.0,4.0,1.0,0.0,0.0
2012-06-30,114,22,16.0,109,177,65,45,58.0,19.0,2.0,28.0,39.0,129,31.0,23.0,95.0,0.0,13.0,5.0,5.0,1.0,11.0,0.0,2.0,4.0,0.0,0.0,1.0,16.0,33,11.0,4.0,1.0,0.0,0.0
2012-07-31,110,22,14.0,129,175,86,46,58.0,12.0,2.0,38.0,78.0,210,26.0,37.0,97.0,2.0,10.0,0.0,7.0,0.0,8.0,2.0,3.0,1.0,0.0,2.0,0.0,24.0,46,17.0,1.0,0.0,0.0,0.0
2012-08-31,92,22,21.0,143,135,78,36,45.0,15.0,0.0,19.0,56.0,126,35.0,33.0,120.0,2.0,5.0,4.0,7.0,0.0,14.0,1.0,2.0,12.0,0.0,0.0,1.0,13.0,32,10.0,5.0,0.0,0.0,0.0
